50
15
57;281;258;63;92;330;132;95;356;242;59;58;63;204;193;167;363;122;158;315;201;60;232;183;247;263;167;137;157;118;260;42;385;288;322;283;374;149;213;325;95;342;126;108;98;168;112;318;247;333
0;1170;1016;884;1180;1155;1024;956;1115;0;1051;0;1173;1191;0;1068;1083;744;860;974;823;1130;972;1152;869;0;856;1174;850;762;782;826;1102;886;0;998;1160;816;1176;900;1119;937;0;0;0;1181;0;840;852;852
1071;951;1008;1176;0;818;1024;862;1111;0;1113;0;799;1172;735;1032;947;856;711;1097;0;1152;0;1194;814;1188;935;1095;0;709;0;1187;1105;1158;833;852;0;1170;1188;965;1189;0;737;871;1145;711;1190;1098;1070;1038
848;1167;930;973;754;976;914;888;1112;1173;1107;722;768;1013;1117;1166;1171;933;893;831;1037;0;794;1054;990;0;0;0;799;975;1177;0;859;1196;947;1198;1131;763;721;0;746;1045;967;856;797;1147;1074;0;716;948
775;923;1087;0;0;1188;1133;970;1012;704;811;1187;1095;741;0;0;927;787;941;1065;1086;850;0;845;838;1178;1192;0;0;0;1104;0;852;1140;917;1042;0;914;868;811;0;1193;895;1091;1165;0;0;1112;985;702
0;1101;0;1032;928;1088;1059;1038;1114;805;966;737;0;0;0;975;1144;899;1009;0;1143;0;1176;1193;719;1180;707;1077;909;758;827;814;808;1045;753;873;954;746;1096;1013;842;1104;1046;1086;1068;1066;0;1152;1067;821
897;1167;877;1155;1091;920;965;1016;843;806;0;803;874;924;1094;1071;962;807;986;844;1102;745;1019;759;0;0;881;870;922;928;842;759;0;1197;961;871;841;0;995;912;0;0;837;0;843;921;0;0;808;1025
978;0;1063;0;807;892;848;0;1080;1123;1194;1090;0;1088;721;861;1113;1120;719;0;956;973;0;0;991;0;1185;1013;758;0;1151;966;909;1009;970;0;913;784;795;0;1160;831;1119;0;0;1058;0;950;1178;1040
1107;1163;1016;1063;844;0;1189;905;1142;927;710;0;929;736;1024;1054;1058;781;1013;0;844;735;855;781;1173;921;1048;1007;870;777;1156;1121;0;719;768;936;1019;986;1062;1150;725;1108;848;779;1045;1109;1088;853;0;859
1165;1161;1122;712;869;0;891;738;803;701;1195;722;751;0;792;777;1016;0;1016;968;1175;814;726;0;0;1097;752;0;813;0;1154;0;842;970;0;755;886;836;1189;744;904;924;1067;818;1042;903;963;0;778;1013
792;774;994;1065;1096;856;1109;880;0;710;938;1190;884;852;875;769;1083;872;1119;782;1159;0;0;845;762;1010;0;1166;1078;787;902;973;1183;941;839;0;1062;0;758;1057;0;950;0;725;711;0;894;921;1029;1176
809;701;850;939;918;775;0;845;0;0;861;934;862;1058;780;862;0;802;1032;952;737;850;1138;1059;1019;0;1157;966;933;0;1046;710;989;0;0;714;766;897;851;1192;997;858;0;1121;744;0;733;1158;709;0
1040;856;857;930;1145;972;1089;941;0;1148;1095;0;779;897;744;1113;1171;0;814;0;853;838;1012;808;1094;1074;1043;808;0;1035;0;1120;0;0;1143;740;0;1046;0;0;0;0;1096;972;1159;0;0;913;761;845
0;893;854;0;814;879;0;796;0;1062;864;1090;1126;1068;1196;1197;0;0;1123;1127;804;1129;748;773;825;823;1034;761;812;1151;771;1072;1120;708;0;898;996;717;0;927;1116;1124;1135;832;707;992;795;1147;823;1144
1151;1153;0;0;1078;0;811;835;885;701;0;0;953;729;1178;967;1195;1114;828;780;1169;736;1093;735;868;748;701;1190;856;923;848;714;709;1017;1196;0;1112;0;1180;0;0;0;1034;917;1151;0;794;791;1159;964
858;1064;891;0;0;897;708;764;1082;0;963;1003;1170;785;1034;748;0;0;754;1092;866;1044;1197;762;0;1065;992;1073;837;872;1107;761;1176;1068;900;1008;0;1151;812;1064;0;935;1185;0;786;1070;845;859;700;0
