50
15
68;136;372;217;155;122;47;361;349;113;287;32;30;253;348;133;281;183;141;58;151;178;184;154;370;36;189;290;335;43;272;256;375;245;154;168;136;96;259;174;356;233;334;109;342;112;288;110;140;319
1186;873;0;1175;0;869;0;807;809;0;0;1023;977;1016;746;0;0;920;965;704;756;1056;722;808;1172;0;0;0;0;0;748;0;1154;961;902;0;806;974;0;741;867;0;0;865;978;0;0;834;1175;999
881;1036;949;830;0;1199;0;0;0;874;1155;0;0;937;1133;0;0;0;0;0;0;1057;0;0;1077;847;869;779;1025;959;814;0;0;0;0;0;1061;1167;1095;0;0;867;1183;1016;0;0;0;894;0;811
0;1133;1063;720;893;0;930;0;1137;797;949;0;881;1132;0;735;1035;1016;889;0;0;0;872;1189;763;0;798;0;986;778;1196;851;0;0;751;779;835;879;1160;1153;939;708;0;1165;873;0;1093;1137;729;1188
0;1000;0;0;1060;0;0;0;1048;0;1043;1140;969;977;0;0;1079;0;0;0;1143;0;772;0;0;889;0;0;0;971;1188;0;0;0;0;0;900;0;1092;0;1000;929;913;929;0;0;0;0;0;1119
0;0;0;0;831;0;1155;734;0;0;1178;0;0;0;0;0;0;0;784;988;1008;0;916;0;1008;1191;0;0;0;767;0;0;0;0;0;0;0;0;0;0;0;0;1181;0;776;754;792;0;1151;0
1150;798;810;1157;0;1165;0;0;834;0;1159;0;1141;0;933;1006;1036;1145;0;1148;998;0;0;1183;834;0;0;0;730;0;873;1199;0;1039;0;1194;885;909;0;1177;0;1122;0;0;0;783;0;0;1076;0
710;769;1044;1011;1017;0;1051;717;0;942;0;1180;0;889;0;0;0;883;1153;0;936;0;0;799;821;0;0;1140;0;0;0;0;1051;752;906;0;884;979;1081;0;0;920;763;0;0;0;888;1145;0;865
0;0;766;1093;0;0;713;0;900;0;755;1044;0;0;719;999;1012;1197;0;0;0;0;877;1054;0;0;1084;0;0;0;1100;0;0;0;1175;740;0;733;983;927;768;735;764;0;754;1092;1102;862;0;0
0;854;1015;1171;1143;1177;996;0;0;1065;1131;988;1037;0;948;1137;0;0;809;838;1057;0;786;0;0;757;920;1108;1095;1027;820;0;0;1135;0;0;1065;887;0;0;0;0;941;1082;805;0;1158;0;1108;1116
0;1002;886;0;866;1015;0;771;0;0;880;0;0;791;741;0;904;0;0;0;0;770;723;0;821;792;966;0;0;842;0;0;0;749;829;0;846;0;1073;0;0;0;871;0;844;857;1154;1144;0;711
853;736;869;914;0;1130;0;0;0;743;994;0;1096;1136;923;968;0;0;714;847;947;0;0;1007;0;0;0;1182;0;0;755;0;0;796;1198;0;1166;0;1114;863;0;1024;846;0;0;0;0;867;968;701
0;1111;724;0;0;0;0;0;0;732;1043;909;726;0;848;1036;966;926;0;0;0;968;0;928;0;0;0;0;899;0;0;1165;861;0;0;0;0;0;1175;1184;847;0;933;1019;731;0;0;734;1036;0
0;0;0;0;1054;0;729;0;917;1149;1038;0;718;1026;1033;0;920;930;0;959;0;0;0;0;0;0;882;712;725;851;755;0;926;0;776;0;1112;0;0;0;741;0;847;0;0;807;1186;1185;0;709
828;1173;1098;877;719;0;0;1091;0;0;0;0;0;0;1062;914;1075;0;1111;0;1006;1172;0;0;0;0;799;1094;1130;1172;846;918;1022;0;0;0;0;0;813;825;0;0;0;1148;0;0;1111;0;910;0
1127;0;0;0;933;920;0;1002;0;857;729;0;0;1195;920;0;0;0;1175;796;1147;714;784;0;0;0;0;0;0;0;0;0;0;917;0;0;958;0;0;819;0;990;0;990;1012;1182;0;0;0;1170
