50
15
329;95;217;286;301;268;135;154;186;98;256;87;196;36;343;331;41;218;168;115;58;308;79;50;378;215;380;108;387;88;165;212;367;182;367;114;361;164;363;216;248;308;201;211;261;343;124;87;306;240
0;0;0;1011;1140;845;964;0;1119;719;0;837;0;0;877;0;0;0;761;1094;0;735;1126;1174;726;0;0;961;1159;0;869;0;921;0;1195;0;1055;0;0;0;0;0;0;1087;0;974;1008;0;0;0
0;0;0;0;0;1060;0;1162;1060;0;0;0;0;0;803;847;1017;767;882;0;1097;929;716;0;972;0;742;0;801;839;1082;0;906;0;1166;784;981;1024;0;1165;874;794;880;1048;0;0;854;857;0;0
0;1110;0;856;1065;0;0;816;782;968;0;0;745;0;0;0;0;912;0;0;0;0;0;0;0;811;0;0;0;0;1031;0;1066;0;0;945;0;714;0;0;774;0;0;0;1160;750;0;1033;761;0
0;774;1095;0;0;0;0;0;1172;0;0;0;920;1150;0;0;990;0;1113;738;718;0;0;0;1172;0;1161;807;1187;0;0;926;710;0;0;0;0;0;1096;1073;1013;749;0;923;0;980;802;846;0;761
1168;791;1020;723;0;894;816;0;1085;966;993;887;0;1112;873;0;1026;974;0;0;1026;0;0;0;0;0;0;0;844;0;1194;818;0;1048;1196;1145;1166;0;751;0;0;937;980;0;0;0;1029;1084;991;0
0;850;0;1098;0;0;0;0;872;0;794;1149;0;899;1044;0;1158;0;1007;1117;975;898;1106;861;1001;953;1136;891;1060;1126;783;1142;0;815;0;0;774;0;0;0;728;0;962;0;871;0;0;898;0;790
890;796;0;955;1006;937;0;0;0;795;0;0;790;931;0;0;0;0;1128;0;927;771;800;1197;0;0;1100;0;752;1133;867;1168;861;0;932;1100;1110;1073;760;710;745;1135;0;853;0;0;932;1048;0;0
0;0;1092;856;0;0;0;0;919;0;765;0;780;0;932;937;0;763;0;987;0;909;1036;0;0;0;1105;1127;877;892;945;1116;942;0;0;727;0;0;1118;0;0;0;1071;0;814;855;1170;0;0;0
0;983;0;0;954;0;1154;818;849;709;947;0;1061;0;0;0;0;0;0;0;813;737;792;0;0;1169;0;1019;0;1096;820;791;759;0;0;0;851;0;0;0;0;886;0;0;841;838;0;921;0;0
1119;0;0;0;0;0;741;824;0;0;1119;0;0;0;794;785;1057;1090;0;0;965;993;937;974;0;706;907;1163;1125;0;0;0;990;0;1152;1186;1172;1161;929;0;0;0;1092;1029;776;830;1119;825;0;1198
0;0;0;0;863;0;1119;1128;0;0;935;1009;1145;0;749;0;1006;722;0;0;0;768;895;918;0;0;0;0;1180;0;768;0;0;0;0;811;812;0;1068;0;1196;0;1060;0;0;884;0;1089;1089;883
960;1184;0;0;1034;740;0;0;0;1105;0;0;1050;0;809;0;928;0;0;1051;0;1144;0;0;0;868;0;806;882;0;1175;783;0;836;747;1164;1120;775;721;0;0;0;0;900;932;0;0;1125;0;1172
0;0;0;1054;1062;1059;0;840;0;0;0;900;1020;909;1083;1189;0;961;1152;0;0;0;876;860;0;1044;863;938;0;724;877;1137;926;0;937;0;0;1180;975;1195;0;0;1187;0;0;1088;0;0;0;0
0;1004;0;0;0;1006;1112;0;0;0;935;0;0;1029;0;900;0;742;0;1135;0;855;1034;939;1140;1187;0;1182;881;0;1157;787;0;806;732;828;0;1174;1046;0;834;1100;961;0;0;753;946;0;0;0
0;725;0;0;0;1155;0;709;0;0;920;0;0;0;926;0;841;1091;0;0;0;746;854;0;0;0;841;0;944;1050;790;1141;1026;0;1005;772;785;0;0;0;762;933;0;829;0;853;0;0;0;0
