50
15
346;273;44;207;373;213;162;58;178;207;266;177;353;299;143;176;156;296;42;281;208;108;325;134;70;254;370;296;241;124;256;133;79;217;213;160;122;170;327;256;241;326;180;262;335;328;225;116;229;138
769;0;0;0;0;992;804;1004;894;776;815;896;890;0;710;719;1159;857;954;0;866;1014;830;1068;1096;1155;789;936;703;794;867;0;1003;0;965;963;1189;1055;931;0;811;1195;0;1157;0;1136;1156;724;1040;1108
720;952;0;1007;1163;1017;1084;1190;1027;749;766;803;801;1167;865;970;0;763;1043;0;742;0;833;916;0;0;0;1074;925;1193;916;0;952;1091;1197;1094;891;974;0;995;989;947;777;981;908;0;0;957;0;0
910;0;1149;1073;1152;0;0;947;1049;0;0;0;1187;0;1107;814;704;0;0;985;0;846;1002;859;1182;714;755;0;710;1046;0;711;1070;0;980;0;0;0;0;0;796;1014;717;0;1082;0;0;810;868;977
0;0;0;1137;824;0;0;731;0;0;0;836;735;0;1150;0;972;0;1132;0;0;901;875;0;1184;712;1082;0;907;774;798;948;0;0;1173;834;903;891;0;1028;969;727;1157;989;789;1044;1097;983;1102;947
0;716;788;1084;0;988;0;0;821;1093;0;0;0;1003;984;929;910;964;0;936;0;1185;852;1181;937;842;753;772;718;0;992;1026;0;0;1064;0;0;1040;999;0;0;0;0;924;0;948;0;996;759;1087
1114;1199;1169;0;816;0;974;742;842;0;714;1054;0;706;1082;949;945;795;1164;885;1107;748;879;0;0;1160;823;1112;1047;901;891;707;1109;900;1114;969;739;0;0;0;0;0;1128;871;763;828;0;0;923;0
1037;816;0;717;0;1119;800;869;767;1198;0;1105;716;1118;996;837;722;1142;803;1188;963;904;1046;845;1094;817;848;799;700;985;948;0;1144;862;704;788;967;1050;1071;0;1040;885;921;1047;0;877;1070;735;1026;890
1163;941;1138;1013;0;0;0;744;741;869;0;0;0;0;989;744;924;0;812;0;717;1026;1110;1119;788;909;0;0;934;0;728;0;798;0;0;1153;808;958;805;764;802;1117;805;0;0;864;739;1179;0;882
0;1178;1065;0;701;775;1021;1168;0;0;719;738;1050;1047;880;1068;0;742;894;0;0;908;0;977;1064;1177;0;0;978;1083;781;1194;0;0;1123;0;817;1101;967;778;1196;1112;1172;0;748;738;1076;1130;757;0
850;0;0;1065;852;0;942;1035;1126;1012;0;848;843;959;852;1101;1065;744;719;711;1083;873;939;793;0;952;704;0;0;0;919;1065;853;0;0;0;0;1188;1096;0;1170;0;0;0;889;0;0;977;0;956
0;757;0;1112;879;0;866;0;777;855;1105;1077;1153;0;0;0;0;709;877;0;1126;1142;878;777;0;779;0;853;1087;898;0;0;1169;0;886;936;0;1034;1054;991;1023;0;1193;740;0;1195;1103;702;1191;960
0;1115;1193;948;835;847;0;1033;1092;0;0;0;1023;975;1157;953;0;0;0;822;1004;1188;0;1046;1063;0;1172;0;1052;0;0;912;983;1138;0;815;0;909;0;0;1187;795;0;0;931;0;0;0;0;0
1151;1075;1099;0;737;710;881;800;871;964;721;0;0;1009;719;0;726;753;0;0;0;0;801;754;1191;1055;788;1022;921;939;738;767;0;0;0;1077;0;1122;1105;0;0;815;754;783;901;717;1063;841;783;0
1012;723;1087;901;997;0;913;724;702;0;0;1067;862;871;904;1158;0;1129;1178;716;859;1164;951;0;870;0;1004;1175;815;1094;989;0;0;768;0;0;0;814;0;1180;726;1060;809;849;835;0;941;960;0;1066
1174;887;851;0;0;0;750;880;873;777;972;782;816;727;789;1038;1170;0;1097;1197;0;738;821;755;1093;1042;1117;907;0;0;1023;1117;926;946;885;0;1090;0;868;726;860;0;1085;1026;1160;0;929;726;764;0
