50
15
331;95;267;366;121;244;135;149;200;111;321;289;238;348;124;93;162;186;106;220;87;167;383;58;382;371;117;323;359;121;233;151;115;112;266;351;216;352;217;353;162;47;313;142;91;147;141;341;111;218
0;908;1143;1132;0;834;896;945;0;0;966;0;838;916;1044;930;1006;1068;0;0;0;0;0;773;0;0;0;967;1030;704;0;858;848;891;941;850;0;0;0;0;990;1154;0;814;996;0;1026;1051;0;1060
0;0;0;0;766;0;0;0;1035;0;0;813;0;1134;1136;0;748;1039;893;0;952;1020;950;906;923;710;0;833;1010;0;0;1127;1089;833;1037;0;0;930;0;705;0;0;952;0;0;1001;0;1071;0;961
824;766;1172;922;0;725;958;0;701;1064;0;958;1123;0;0;0;0;862;875;0;0;0;732;0;0;0;1113;0;852;1176;1030;0;962;771;0;930;0;793;0;0;0;1059;0;839;1157;950;0;776;0;0
1073;973;935;0;0;1159;716;937;1135;0;893;0;0;1104;0;1006;1096;0;0;0;0;0;0;762;0;940;0;0;986;0;753;0;802;0;0;925;0;1111;0;726;1012;906;0;942;0;1196;0;1031;860;900
0;1098;0;786;0;0;0;0;1024;0;0;0;0;940;0;1156;1160;0;0;0;0;0;0;848;1028;1167;0;0;0;0;932;966;1094;0;766;0;1041;0;1176;789;0;0;0;0;0;778;0;945;0;0
0;0;753;1153;0;0;753;865;0;1191;748;0;0;0;0;0;0;1020;0;857;1104;1108;0;950;1132;0;0;1145;1141;0;1026;0;0;0;0;1093;922;926;0;0;1112;1133;701;1192;0;0;1069;0;0;1024
0;995;0;0;0;958;1169;0;0;952;827;1178;776;0;0;0;931;0;817;943;0;0;1176;0;0;852;0;0;931;0;0;1035;0;0;1048;0;833;1105;0;742;0;918;0;0;701;0;0;1090;0;0
1179;0;1081;1022;1064;0;1182;902;981;0;0;0;0;0;963;0;1024;1161;0;825;1152;1195;0;0;879;944;0;841;0;1117;0;984;0;0;0;0;0;0;0;0;0;1065;940;813;0;0;706;933;0;0
938;0;928;706;901;771;1049;0;0;0;0;0;701;770;1184;1096;922;1127;0;0;0;0;1173;0;746;1099;1108;752;0;0;0;992;820;0;0;0;0;0;0;1090;0;1170;738;0;1058;749;1044;0;0;762
0;846;0;0;718;943;794;0;0;0;0;0;771;0;1136;783;796;0;0;958;0;737;0;879;749;0;0;1038;1185;0;826;1081;992;752;0;919;1128;0;712;1186;0;982;833;0;860;0;807;886;930;0
1151;0;1157;1059;813;1064;871;0;0;0;782;1121;0;0;937;1165;0;0;764;1179;0;0;0;887;1165;912;0;1083;0;0;1147;1125;1126;0;0;983;867;867;0;0;0;0;1181;0;0;0;0;0;733;754
0;0;873;979;885;899;0;0;1150;742;0;1075;0;1106;1096;844;1116;0;0;0;0;0;1038;0;989;1075;812;1113;0;1064;0;0;1099;913;826;0;0;900;0;0;0;986;1141;0;725;781;702;0;1019;0
785;820;1002;0;1108;0;735;870;0;1121;721;0;776;0;1130;970;0;0;1034;1157;953;900;0;1058;0;0;1186;940;0;0;0;0;1159;1050;989;0;872;0;0;1047;0;1109;767;0;1017;1023;0;0;0;0
0;1126;0;0;0;0;779;1186;0;1104;1016;0;1187;0;0;1088;894;0;766;0;712;0;0;0;1191;1040;1048;953;956;0;1150;717;1002;791;793;793;0;715;808;0;0;0;858;0;0;1199;1167;1194;1098;795
0;939;0;802;0;0;843;1078;0;825;943;1077;823;1147;950;845;0;1192;818;0;0;1058;884;1055;730;1062;0;0;746;758;892;835;1114;714;0;0;1005;0;0;0;0;1146;926;1112;708;0;0;0;1162;1027
