50
15
127;78;382;327;142;337;104;298;151;319;204;335;354;291;250;152;314;159;341;93;114;354;85;379;122;49;31;204;186;221;294;345;289;197;73;242;34;186;105;77;308;256;36;117;157;189;43;306;34;322
0;895;0;0;0;932;0;960;711;722;1191;0;1009;1078;1025;912;1134;1050;1172;1010;1163;724;852;1006;1122;780;1036;1109;0;1186;1070;0;994;0;0;0;0;934;877;764;819;0;926;790;0;772;990;0;0;732
0;845;936;767;1135;0;1089;0;1085;714;0;904;1161;1129;1107;779;729;885;878;807;0;0;997;1050;850;1021;0;0;973;1052;838;1067;0;960;1169;1002;943;0;0;0;0;933;761;813;742;0;1179;0;734;0
1060;0;0;0;839;1138;918;0;0;1023;874;733;973;925;979;0;1116;997;0;1005;1117;0;944;0;1107;1132;740;712;0;789;0;701;932;850;1085;895;1030;795;745;835;0;1124;1091;0;732;967;808;984;1098;0
736;711;716;837;700;0;0;1186;1097;1103;922;1105;835;0;878;1188;0;0;853;0;0;0;1163;0;0;0;0;0;721;1046;0;0;1102;0;1126;0;1081;789;736;1076;904;0;720;800;0;0;1183;992;995;948
1092;926;0;1039;777;839;1076;886;949;974;0;0;922;0;828;0;1167;0;820;0;0;0;725;0;1089;1077;946;830;869;862;1089;1172;1018;0;0;739;997;795;879;748;1095;0;730;1188;953;1102;1060;753;704;928
0;707;708;0;817;1088;0;1017;1189;0;839;1131;0;1198;973;1160;864;705;1058;844;714;0;0;1120;980;849;847;954;725;1158;1155;791;998;0;1021;840;1102;879;847;833;0;768;888;1164;806;819;0;944;0;781
989;951;1029;1011;845;879;1020;902;1159;762;762;0;0;942;998;869;0;0;1006;906;0;929;1146;894;1135;770;0;790;1006;0;0;904;0;1144;1018;0;0;849;0;829;0;0;1033;1125;872;0;944;1160;0;1066
1118;854;709;0;0;1163;874;1191;945;805;890;0;721;838;0;848;774;788;856;863;0;731;797;743;921;1097;0;862;764;1199;703;1188;793;799;700;806;1147;0;856;0;881;874;1075;1012;958;932;1086;902;938;729
852;0;1163;0;1123;864;705;0;1087;827;0;866;911;0;769;1108;1122;793;825;864;1116;1014;0;0;795;1159;870;817;739;858;1099;0;819;0;0;918;715;0;1101;964;0;968;1117;794;1130;1183;993;1089;0;0
1042;1049;0;968;928;0;0;0;0;1044;0;1010;924;926;0;928;943;895;0;0;1095;810;1199;1170;816;0;0;1062;0;1156;0;1025;1124;0;782;0;0;1068;1148;0;1131;915;0;1093;0;0;908;1102;0;0
1154;1115;1096;0;0;972;907;852;0;0;829;876;827;938;0;809;1082;0;844;884;0;1176;886;0;799;0;1119;0;1113;1031;1141;716;1189;1121;1137;0;0;0;1105;921;1005;0;1193;835;0;0;732;733;906;1198
1018;0;0;1195;0;1198;1011;1040;935;817;1127;809;932;0;865;0;950;0;1162;772;0;780;0;855;0;0;789;0;721;0;977;1135;1145;0;0;1079;723;1004;970;1140;1021;768;765;1020;1105;781;756;0;721;0
828;1067;950;0;0;1050;752;855;983;951;1046;1000;0;749;0;920;1124;852;0;859;0;1003;701;741;926;1156;859;1141;1061;0;826;1153;891;1134;0;1095;1113;750;0;957;1115;0;0;863;1089;0;886;810;0;0
1176;936;762;0;0;997;0;0;766;1182;1045;911;960;701;980;0;955;1055;820;0;0;0;1195;0;926;1192;761;814;810;1024;725;767;956;854;977;734;0;0;1148;0;936;0;1173;764;1193;893;1037;959;1177;992
776;0;927;871;1092;0;952;1030;738;0;0;976;0;0;706;1174;0;0;1086;0;843;749;880;0;1185;982;1128;771;993;738;705;0;700;938;712;0;848;757;707;0;1056;1094;0;1129;1114;1183;0;830;0;790
