50
15
252;110;67;70;176;77;384;268;113;46;353;278;340;226;328;230;97;42;234;166;145;104;326;313;309;351;204;167;362;137;106;315;145;123;385;307;371;70;215;316;217;341;262;263;217;110;386;75;309;184
0;1155;978;0;740;937;0;885;938;0;1109;970;923;0;817;1064;0;0;0;0;952;1143;0;0;726;933;1106;1197;1043;0;0;0;0;886;0;979;0;1091;0;0;821;1148;759;0;0;0;0;0;942;704
1145;0;810;780;755;0;772;0;754;711;780;0;1062;0;0;781;0;0;0;0;0;992;909;952;0;0;701;1199;0;0;941;1031;910;0;0;0;1095;1096;0;0;976;0;0;768;897;964;1148;0;782;1126
943;735;853;1001;1082;733;0;0;711;902;794;907;0;0;875;0;0;746;815;948;752;1115;1073;1007;0;1120;754;0;988;946;996;1175;862;773;998;868;0;0;905;957;0;0;0;936;1096;0;1063;839;749;788
1174;1187;1057;976;937;871;0;997;789;1029;0;852;935;848;768;0;0;1073;0;0;1187;0;879;879;999;818;1051;0;0;0;0;895;1162;0;0;1039;1006;0;900;0;0;0;0;0;1128;886;0;708;0;1144
1042;0;784;0;987;1107;0;1077;0;782;0;1128;1125;1192;0;0;1033;0;810;706;0;1103;0;928;807;0;898;758;807;823;0;1193;0;973;1078;763;998;1156;1195;1029;0;0;997;0;1127;0;1147;734;1159;1069
876;778;990;0;0;1078;1024;804;1016;0;988;0;0;0;1114;1182;0;0;1085;871;935;0;813;0;1117;1137;969;864;0;0;1132;843;0;815;0;0;0;1049;0;0;963;0;0;1090;1195;0;845;712;978;0
758;0;1071;1056;0;982;1100;705;0;0;790;1184;894;1052;1072;806;0;0;0;0;712;1121;0;0;1141;0;748;756;974;858;1084;843;0;0;974;967;1176;0;0;1026;0;997;0;747;0;0;876;0;0;1004
833;924;0;884;1173;0;1126;726;840;774;0;0;947;904;0;747;0;0;778;1130;0;0;0;1197;1146;982;0;790;1042;975;0;0;975;0;767;1081;1069;787;820;0;905;809;0;0;990;871;1009;0;781;0
0;0;1172;0;1017;946;1177;1181;1158;705;1160;0;1037;0;1130;733;782;886;731;0;942;1160;1007;987;773;0;0;0;0;1040;0;0;797;1078;970;873;1172;0;940;861;737;822;0;916;0;1127;706;947;1115;0
754;946;1072;0;1114;1151;0;1052;0;0;0;973;0;1119;1132;866;787;996;0;0;945;717;938;0;1170;1046;0;0;0;724;0;878;832;769;0;800;0;926;860;0;1189;994;859;953;911;0;1191;932;1065;851
1163;1016;793;994;715;0;0;799;0;0;0;0;0;876;0;0;808;0;753;881;1031;0;1089;0;1160;0;841;0;0;0;1161;1157;949;952;736;787;973;0;941;743;0;701;819;1164;713;738;1127;0;1028;0
0;0;757;719;753;0;0;0;0;960;734;832;0;0;1175;0;0;1058;0;1190;0;1132;1020;0;815;811;0;793;1017;900;0;0;700;972;850;979;831;795;0;0;0;0;830;0;963;0;0;989;1106;0
799;0;933;887;0;0;0;0;0;0;908;0;1167;0;807;831;838;0;969;0;711;1065;1149;0;0;1162;0;874;0;1134;0;0;0;0;719;0;803;1088;0;981;726;1026;0;1072;865;975;0;980;0;0
0;0;763;1142;846;832;1023;0;0;1061;718;786;0;0;0;945;1115;0;0;0;981;707;0;761;891;810;0;0;1191;0;0;0;0;992;0;1032;0;0;878;813;895;1064;991;0;0;1157;812;0;923;1159
1196;862;895;0;826;771;881;0;1116;931;0;952;809;819;1090;876;0;791;704;1164;0;1099;1004;0;1002;940;0;1079;818;983;0;0;1122;0;0;1195;1115;917;982;0;1140;0;878;1188;780;726;924;725;0;1151
